key, agreement,
6701,0.0105,
6702,0.008,
6703,0.016,
6704,0.003,
6705,0.01,
6706,0.0125,
6707,0.0035,
6708,0.0075,
6709,0.0165,
6710,0.006,
6711,0.006,
6712,0.0025,
6713,0.0185,
6714,0.004,
6715,0.016,
6716,0.007,
6717,0.008,
6718,0.0185,
6719,0.0155,
6720,0.0005,
6721,0.0085,
6722,0.015,
6723,0.003,
6724,0.008,
6725,0.005,
6726,0.0045,
6727,0.0125,
6728,0.004,
6729,0.005,
6730,0.0085,
6731,0.0005,
6732,0.0165,
6733,0.0065,
6734,0.003,
6735,0.001,
6736,0.005,
6737,0.014,
6738,0.0115,
6739,0.0105,
6740,0.0125,
6741,0.0145,
6742,0.024,
6743,0.004,
6744,0.0135,
6745,0.0055,
6746,0.008,
6747,0.018,
6748,0.001,
6749,0.012,
6750,0.0025,
6751,0.0005,
6752,0.0115,
6753,0.0055,
6754,0.003,
6755,0.024,
6756,0.008,
6757,0.012,
6758,0.0045,
6759,0.0165,
6760,0.011,
6761,0.013,
6762,0.0035,
6763,0.0035,
6764,0.0175,
6765,0.0045,
6766,0.004,
6767,0.011,
6768,0.01,
6769,0.008,
6770,0.0025,
6771,0.0065,
6772,0.0115,
6773,0.0235,
6774,0.007,
6775,0.002,
6776,0.0005,
6777,0.0005,
6778,0.004,
6779,0.001,
6780,0.005,
6781,0.003,
6782,0.0115,
6783,0.0165,
6784,0.0095,
6785,0.0175,
6786,0.004,
6787,0.016,
6788,0.0,
6789,0.001,
6790,0.0285,
6791,0.0065,
6792,0.002,
6793,0.001,
6794,0.0075,
6795,0.0055,
6796,0.0145,
6797,0.0035,
6798,0.02,
6799,0.014,
6800,0.003,
6801,0.006,
6802,0.0135,
6803,0.0065,
6804,0.0065,
6805,0.0125,
6806,0.005,
6807,0.015,
6808,0.0035,
6809,0.0085,
6810,0.015,
6811,0.015,
6812,0.011,
6813,0.006,
6814,0.0005,
6815,0.0045,
6816,0.0005,
6817,0.0045,
6818,0.0,
6819,0.013,
6820,0.0,
6821,0.014,
6822,0.0125,
6823,0.0015,
6824,0.009,
6825,0.007,
6826,0.0035,
6827,0.0225,
6828,0.0165,
6829,0.0125,
6830,0.001,
6831,0.006,
6832,0.008,
6833,0.004,
6834,0.0075,
6835,0.0135,
6836,0.0065,
6837,0.0125,
6838,0.008,
6839,0.003,
6840,0.0035,
6841,0.0145,
6842,0.011,
6843,0.008,
6844,0.001,
6845,0.009,
6846,0.0145,
6847,0.0125,
6848,0.0195,
6849,0.0015,
6850,0.001,
6851,0.016,
6852,0.003,
6853,0.017,
6854,0.0035,
6855,0.0025,
6856,0.014,
6857,0.02,
6858,0.0175,
6859,0.0055,
6860,0.0025,
6861,0.0015,
6862,0.006,
6863,0.021,
6864,0.012,
6865,0.002,
6866,0.0155,
6867,0.0335,
6868,0.0045,
6869,0.0065,
6870,0.008,
6871,0.003,
6872,0.0085,
6873,0.0125,
6874,0.017,
6875,0.012,
6876,0.003,
6877,0.003,
6878,0.0115,
6879,0.0075,
6880,0.0075,
6881,0.0055,
6882,0.008,
6883,0.0,
6884,0.018,
6885,0.005,
6886,0.0065,
6887,0.0025,
6888,0.018,
6889,0.031,
6890,0.0095,
6891,0.0075,
6892,0.0085,
6893,0.0015,
6894,0.002,
6895,0.022,
6896,0.006,
6897,0.015,
6898,0.0025,
6899,0.0135,
6900,0.0085,
6901,0.0165,
6902,0.006,
6903,0.01,
6904,0.0075,
6905,0.0085,
6906,0.004,
6907,0.0,
6908,0.002,
6909,0.007,
6910,0.0095,
6911,0.0165,
6912,0.021,
6913,0.006,
6914,0.0135,
6915,0.0145,
6916,0.0095,
6917,0.0015,
6918,0.003,
6919,0.013,
6920,0.0045,
6921,0.0195,
6922,0.004,
6923,0.02,
6924,0.018,
6925,0.009,
6926,0.0055,
6927,0.0055,
6928,0.0095,
6929,0.0155,
6930,0.007,
6931,0.003,
6932,0.001,
6933,0.018,
6934,0.0165,
6935,0.0085,
6936,0.008,
6937,0.011,
6938,0.0075,
6939,0.0045,
6940,0.0125,
6941,0.0055,
6942,0.014,
6943,0.006,
6944,0.016,
6945,0.004,
6946,0.0035,
6947,0.0165,
6948,0.0075,
6949,0.0065,
6950,0.012,
6951,0.001,
6952,0.0035,
6953,0.0025,
6954,0.012,
6955,0.005,
6956,0.012,
6957,0.01,
6958,0.0015,
6959,0.0125,
6960,0.0235,
6961,0.0015,
6962,0.007,
6963,0.008,
6964,0.001,
6965,0.013,
6966,0.0095,
6967,0.0145,
6968,0.013,
6969,0.003,
6970,0.0075,
6971,0.0145,
6972,0.0035,
6973,0.0105,
6974,0.001,
6975,0.008,
6976,0.012,
6977,0.004,
6978,0.0125,
6979,0.0015,
6980,0.0135,
6981,0.0185,
6982,0.008,
6983,0.011,
6984,0.0035,
6985,0.0015,
6986,0.0,
6987,0.015,
6988,0.024,
6989,0.016,
6990,0.0115,
6991,0.0015,
6992,0.0155,
6993,0.0065,
6994,0.008,
6995,0.019,
6996,0.002,
6997,0.012,
6998,0.0215,
6999,0.0195,
7000,0.004,
7001,0.01,
7002,0.0005,
7003,0.0025,
7004,0.0035,
7005,0.0085,
7006,0.002,
7007,0.001,
7008,0.014,
7009,0.019,
7010,0.0075,
7011,0.0015,
7012,0.0095,
7013,0.0185,
7014,0.008,
7015,0.006,
7016,0.0035,
7017,0.0055,
7018,0.007,
7019,0.001,
7020,0.005,
7021,0.03,
7022,0.0165,
7023,0.0035,
7024,0.0075,
7025,0.0025,
7026,0.017,
7027,0.019,
7028,0.001,
7029,0.006,
7030,0.0055,
7031,0.0225,
7032,0.008,
7033,0.009,
7034,0.0105,
7035,0.0005,
7036,0.0015,
7037,0.0105,
7038,0.008,
7039,0.008,
7040,0.017,
7041,0.007,
7042,0.0075,
7043,0.0025,
7044,0.0015,
7045,0.0075,
7046,0.004,
7047,0.005,
7048,0.0025,
7049,0.0055,
7050,0.0,
7051,0.007,
7052,0.005,
7053,0.007,
7054,0.0065,
7055,0.0045,
7056,0.0055,
7057,0.0015,
7058,0.006,
7059,0.013,
7060,0.005,
7061,0.013,
7062,0.0045,
7063,0.0025,
7064,0.017,
7065,0.005,
7066,0.0115,
7067,0.0065,
7068,0.0035,
7069,0.0025,
7070,0.004,
7071,0.001,
7072,0.003,
7073,0.028,
7074,0.0015,
7075,0.0065,
7076,0.0055,
7077,0.0155,
7078,0.004,
7079,0.004,
7080,0.0025,
7081,0.0065,
7082,0.001,
7083,0.011,
7084,0.006,
7085,0.011,
7086,0.0105,
7087,0.0005,
7088,0.0015,
7089,0.0055,
7090,0.015,
7091,0.001,
7092,0.006,
7093,0.001,
7094,0.0075,
7095,0.0025,
7096,0.001,
7097,0.002,
7098,0.0005,
7099,0.0115,
7100,0.0055,
7101,0.0115,
7102,0.006,
7103,0.004,
7104,0.011,
7105,0.004,
7106,0.0205,
7107,0.0115,
7108,0.0005,
7109,0.0015,
7110,0.004,
7111,0.006,
7112,0.0045,
7113,0.0135,
7114,0.013,
7115,0.005,
7116,0.006,
7117,0.005,
7118,0.0205,
7119,0.0085,
7120,0.0025,
7121,0.0095,
7122,0.012,
7123,0.006,
7124,0.013,
7125,0.026,
7126,0.0075,
7127,0.0115,
7128,0.002,
7129,0.009,
7130,0.0005,
7131,0.0075,
7132,0.0135,
7133,0.0135,
7134,0.003,
7135,0.005,
7136,0.008,
7137,0.004,
7138,0.0085,
7139,0.0075,
7140,0.0035,
7141,0.0265,
7142,0.011,
7143,0.004,
7144,0.0005,
7145,0.0025,
7146,0.001,
7147,0.022,
7148,0.002,
7149,0.02,
7150,0.0215,
7151,0.0045,
7152,0.0085,
7153,0.0175,
7154,0.002,
7155,0.005,
7156,0.021,
7157,0.005,
7158,0.0245,
7159,0.0195,
7160,0.003,
7161,0.005,
7162,0.0065,
7163,0.0165,
7164,0.0045,
7165,0.0145,
7166,0.0,
7167,0.027,
7168,0.03,
7169,0.018,
7170,0.0125,
7171,0.0375,
7172,0.0145,
7173,0.0055,
7174,0.0,
7175,0.007,
7176,0.0115,
7177,0.0045,
7178,0.01,
7179,0.009,
7180,0.03,
7181,0.012,
7182,0.0065,
7183,0.0135,
7184,0.0015,
7185,0.0175,
7186,0.015,
7187,0.012,
7188,0.001,
7189,0.001,
7190,0.0035,
7191,0.0135,
7192,0.001,
7193,0.007,
7194,0.0075,
7195,0.0005,
7196,0.0055,
7197,0.0055,
7198,0.007,
7199,0.004,
7200,0.0,
7201,0.011,
7202,0.0005,
7203,0.0035,
7204,0.0005,
7205,0.0135,
7206,0.006,
7207,0.006,
7208,0.0065,
7209,0.0115,
7210,0.023,
7211,0.001,
7212,0.001,
7213,0.004,
7214,0.0145,
7215,0.0025,
7216,0.0185,
7217,0.0065,
7218,0.006,
7219,0.01,
7220,0.006,
7221,0.005,
7222,0.0025,
7223,0.0015,
7224,0.005,
7225,0.006,
7226,0.0025,
7227,0.0025,
7228,0.0145,
7229,0.0055,
7230,0.003,
7231,0.025,
7232,0.006,
7233,0.001,
7234,0.0095,
7235,0.0045,
7236,0.0135,
7237,0.0025,
7238,0.014,
7239,0.022,
7240,0.0015,
7241,0.0125,
7242,0.005,
7243,0.017,
7244,0.003,
7245,0.008,
7246,0.0065,
7247,0.0135,
7248,0.0135,
7249,0.0235,
7250,0.013,
7251,0.003,
7252,0.009,
7253,0.016,
7254,0.0155,
7255,0.0045,
7256,0.002,
7257,0.015,
7258,0.0015,
7259,0.0235,
7260,0.0045,
7261,0.0165,
7262,0.008,
7263,0.014,
7264,0.013,
7265,0.013,
7266,0.0025,
7267,0.0155,
7268,0.0085,
7269,0.0065,
7270,0.001,
7271,0.012,
7272,0.0085,
7273,0.0035,
7274,0.015,
7275,0.008,
7276,0.001,
7277,0.001,
7278,0.0215,
7279,0.0165,
7280,0.0055,
7281,0.0145,
7282,0.015,
7283,0.024,
7284,0.003,
7285,0.017,
7286,0.0055,
7287,0.0035,
7288,0.005,
7289,0.005,
7290,0.0145,
7291,0.0155,
7292,0.0105,
7293,0.0195,
7294,0.005,
7295,0.004,
7296,0.003,
7297,0.004,
7298,0.0015,
7299,0.0245,
7300,0.0115,
7301,0.0285,
7302,0.014,
7303,0.014,
7304,0.0165,
7305,0.0065,
7306,0.007,
7307,0.009,
7308,0.0,
7309,0.019,
7310,0.0045,
7311,0.0035,
7312,0.0075,
7313,0.0145,
7314,0.005,
7315,0.005,
7316,0.008,
7317,0.005,
7318,0.0105,
7319,0.0055,
7320,0.005,
7321,0.0,
7322,0.0135,
7323,0.0165,
7324,0.0105,
7325,0.0065,
7326,0.01,
7327,0.012,
7328,0.034,
7329,0.018,
7330,0.0025,
7331,0.0215,
7332,0.0135,
7333,0.0285,
7334,0.001,
7335,0.0,
7336,0.0295,
7337,0.0025,
7338,0.007,
7339,0.014,
7340,0.008,
7341,0.004,
7342,0.0055,
7343,0.0095,
7344,0.0035,
7345,0.0085,
7346,0.009,
7347,0.008,
7348,0.014,
7349,0.004,
7350,0.0015,
7351,0.0185,
7352,0.0,
7353,0.014,
7354,0.0065,
7355,0.0175,
7356,0.0045,
7357,0.0095,
7358,0.011,
7359,0.002,
7360,0.012,
7361,0.006,
7362,0.0005,
7363,0.0045,
7364,0.0095,
7365,0.0075,
7366,0.001,
7367,0.004,
7368,0.0055,
7369,0.0075,
7370,0.015,
7371,0.014,
7372,0.004,
7373,0.016,
7374,0.0155,
7375,0.0025,
7376,0.0035,
7377,0.0095,
7378,0.002,
7379,0.013,
7380,0.013,
7381,0.003,
7382,0.0005,
7383,0.0115,
7384,0.003,
7385,0.001,
7386,0.0065,
7387,0.0045,
7388,0.0055,
7389,0.0045,
7390,0.002,
7391,0.003,
7392,0.0,
7393,0.013,
7394,0.0065,
7395,0.0165,
7396,0.0125,
7397,0.0065,
7398,0.003,
7399,0.001,
7400,0.0135,
7401,0.0045,
7402,0.004,
7403,0.004,
7404,0.003,
7405,0.006,
7406,0.0065,
7407,0.0005,
7408,0.0145,
7409,0.0105,
7410,0.007,
7411,0.009,
7412,0.01,
7413,0.019,
7414,0.0245,
7415,0.0105,
7416,0.001,
7417,0.016,
7418,0.0025,
7419,0.0165,
7420,0.0135,
7421,0.0025,
7422,0.01,
7423,0.01,
7424,0.0075,
7425,0.0065,
7426,0.007,
7427,0.013,
7428,0.03,
7429,0.011,
7430,0.0165,
7431,0.0295,
7432,0.008,
7433,0.009,
7434,0.0125,
7435,0.0045,
7436,0.0215,
7437,0.0035,
7438,0.007,
7439,0.003,
7440,0.002,
7441,0.011,
7442,0.0045,
7443,0.0015,
7444,0.0015,
7445,0.0065,
7446,0.005,
7447,0.015,
7448,0.0255,
7449,0.0015,
7450,0.001,
7451,0.015,
7452,0.002,
7453,0.001,
7454,0.0055,
7455,0.0135,
7456,0.0125,
7457,0.0145,
7458,0.015,
7459,0.004,
7460,0.008,
7461,0.016,
7462,0.0265,
7463,0.0055,
7464,0.017,
7465,0.005,
7466,0.0025,
7467,0.0005,
7468,0.0005,
7469,0.0075,
7470,0.0,
7471,0.005,
7472,0.001,
7473,0.027,
7474,0.0025,
7475,0.0025,
7476,0.0165,
7477,0.0055,
7478,0.018,
7479,0.011,
7480,0.0045,
7481,0.0005,
7482,0.011,
7483,0.006,
7484,0.022,
7485,0.01,
7486,0.0015,
7487,0.0205,
7488,0.0115,
7489,0.0025,
7490,0.002,
7491,0.015,
7492,0.001,
7493,0.013,
7494,0.0125,
7495,0.0145,
7496,0.006,
7497,0.01,
7498,0.0035,
7499,0.0015,
7500,0.0165,
7501,0.0185,
7502,0.003,
7503,0.002,
7504,0.003,
7505,0.003,
7506,0.0135,
7507,0.0155,
7508,0.0065,
7509,0.0065,
7510,0.006,
7511,0.007,
7512,0.0055,
7513,0.0015,
7514,0.019,
7515,0.014,
7516,0.012,
7517,0.002,
7518,0.0105,
7519,0.0045,
7520,0.0035,
7521,0.0095,
7522,0.001,
7523,0.005,
7524,0.01,
7525,0.007,
7526,0.0045,
7527,0.0055,
7528,0.004,
7529,0.003,
7530,0.0025,
7531,0.0195,
7532,0.0045,
7533,0.0075,
7534,0.025,
7535,0.005,
7536,0.003,
7537,0.014,
7538,0.0025,
7539,0.0175,
7540,0.0085,
7541,0.0165,
7542,0.002,
7543,0.002,
7544,0.0165,
7545,0.0105,
7546,0.012,
7547,0.01,
7548,0.005,
7549,0.008,
7550,0.0125,
7551,0.0085,
7552,0.0105,
7553,0.0075,
7554,0.001,
7555,0.02,
7556,0.001,
7557,0.013,
7558,0.0005,
7559,0.0095,
7560,0.004,
7561,0.004,
7562,0.0095,
7563,0.0035,
7564,0.0025,
7565,0.0035,
7566,0.006,
7567,0.005,
7568,0.009,
7569,0.015,
7570,0.0145,
7571,0.0115,
7572,0.0115,
7573,0.0005,
7574,0.017,
7575,0.004,
7576,0.0115,
7577,0.0045,
7578,0.006,
7579,0.005,
7580,0.006,
7581,0.008,
7582,0.0005,
7583,0.0025,
7584,0.0185,
7585,0.0055,
7586,0.0,
7587,0.002,
7588,0.004,
7589,0.009,
7590,0.0005,
7591,0.0015,
7592,0.01,
7593,0.011,
7594,0.0115,
7595,0.0375,
7596,0.0245,
7597,0.0105,
7598,0.014,
7599,0.002,
7600,0.007,
7601,0.008,
7602,0.0105,
7603,0.0065,
7604,0.0125,
7605,0.0015,
7606,0.001,
7607,0.013,
7608,0.0225,
7609,0.0135,
7610,0.013,
7611,0.003,
7612,0.003,
7613,0.006,
7614,0.0025,
7615,0.0025,
7616,0.0085,
7617,0.0165,
7618,0.007,
7619,0.013,
7620,0.007,
7621,0.014,
7622,0.0035,
7623,0.0285,
7624,0.003,
7625,0.004,
7626,0.0045,
7627,0.0055,
7628,0.0015,
7629,0.0025,
7630,0.007,
7631,0.007,
7632,0.013,
7633,0.02,
7634,0.0075,
7635,0.0045,
7636,0.0025,
7637,0.0035,
7638,0.009,
7639,0.013,
7640,0.0105,
7641,0.0035,
7642,0.017,
7643,0.017,
7644,0.007,
7645,0.004,
7646,0.0015,
7647,0.0075,
7648,0.0025,
7649,0.0055,
7650,0.005,
7651,0.006,
7652,0.003,
7653,0.019,
7654,0.0105,
7655,0.0015,
7656,0.004,
7657,0.002,
7658,0.0085,
7659,0.0215,
7660,0.0015,
7661,0.0075,
7662,0.022,
7663,0.007,
7664,0.0,
7665,0.01,
7666,0.0155,
7667,0.0045,
7668,0.0105,
7669,0.0055,
7670,0.006,
7671,0.003,
7672,0.0055,
7673,0.0085,
7674,0.013,
7675,0.002,
7676,0.005,
7677,0.001,
7678,0.0145,
7679,0.0235,
7680,0.0005,
7681,0.0145,
7682,0.008,
7683,0.007,
7684,0.01,
7685,0.016,
7686,0.0065,
7687,0.0195,
7688,0.005,
7689,0.001,
7690,0.0245,
7691,0.0015,
7692,0.0035,
7693,0.0065,
7694,0.013,
7695,0.004,
7696,0.008,
7697,0.002,
7698,0.0005,
7699,0.0075,
7700,0.0085,
7701,0.0185,
7702,0.002,
7703,0.011,
7704,0.0185,
7705,0.0325,
7706,0.005,
7707,0.01,
7708,0.009,
7709,0.005,
7710,0.0075,
7711,0.0155,
7712,0.0075,
7713,0.0265,
7714,0.004,
7715,0.01,
7716,0.006,
7717,0.005,
7718,0.0045,
7719,0.0135,
7720,0.008,
7721,0.025,
7722,0.0045,
7723,0.0065,
7724,0.0145,
7725,0.0105,
7726,0.002,
7727,0.002,
7728,0.001,
7729,0.002,
7730,0.0055,
7731,0.0035,
7732,0.0165,
7733,0.0135,
7734,0.001,
7735,0.011,
7736,0.0045,
7737,0.0075,
7738,0.013,
7739,0.001,
7740,0.011,
7741,0.018,
7742,0.0075,
7743,0.0145,
7744,0.0095,
7745,0.0085,
7746,0.017,
7747,0.027,
7748,0.003,
7749,0.002,
7750,0.0045,
7751,0.0035,
7752,0.005,
7753,0.0,
7754,0.0045,
7755,0.0135,
7756,0.0085,
7757,0.0055,
7758,0.017,
7759,0.007,
7760,0.023,
7761,0.004,
7762,0.0065,
7763,0.0005,
7764,0.0165,
7765,0.0185,
7766,0.001,
7767,0.009,
7768,0.0025,
7769,0.0005,
7770,0.015,
7771,0.005,
7772,0.007,
7773,0.006,
7774,0.0055,
7775,0.0145,
7776,0.0135,
7777,0.0015,
7778,0.0,
7779,0.009,
7780,0.006,
7781,0.0,
7782,0.0185,
7783,0.0215,
7784,0.009,
7785,0.019,
7786,0.0125,
7787,0.0295,
7788,0.0025,
7789,0.0075,
7790,0.009,
7791,0.004,
7792,0.001,
7793,0.005,
7794,0.0085,
7795,0.0185,
7796,0.0075,
7797,0.0025,
7798,0.009,
7799,0.008,
7800,0.0065,
7801,0.0065,
7802,0.02,
7803,0.009,
7804,0.008,
7805,0.012,
7806,0.0075,
7807,0.0115,
7808,0.0095,
7809,0.0185,
7810,0.012,
7811,0.002,
7812,0.007,
7813,0.004,
7814,0.0095,
7815,0.0025,
7816,0.003,
7817,0.006,
7818,0.0005,
7819,0.0255,
7820,0.0185,
7821,0.0215,
7822,0.004,
7823,0.01,
7824,0.001,
7825,0.016,
7826,0.0105,
7827,0.0085,
7828,0.0065,
7829,0.0055,
7830,0.006,
7831,0.014,
7832,0.0025,
7833,0.0225,
7834,0.006,
7835,0.014,
7836,0.001,
7837,0.01,
7838,0.0125,
7839,0.0165,
7840,0.0145,
7841,0.0065,
7842,0.003,
7843,0.024,
7844,0.004,
7845,0.01,
7846,0.0085,
7847,0.0035,
7848,0.003,
7849,0.009,
7850,0.0035,
7851,0.0095,
7852,0.0025,
7853,0.0005,
7854,0.0,
7855,0.003,
7856,0.001,
7857,0.003,
7858,0.0205,
7859,0.0055,
7860,0.0035,
7861,0.0015,
7862,0.028,
7863,0.001,
7864,0.0145,
7865,0.0025,
7866,0.003,
7867,0.008,
7868,0.0,
7869,0.004,
7870,0.0135,
7871,0.0055,
7872,0.0095,
7873,0.0015,
7874,0.01,
7875,0.003,
7876,0.005,
7877,0.005,
7878,0.0095,
7879,0.0085,
7880,0.022,
7881,0.016,
7882,0.0015,
7883,0.0035,
7884,0.0145,
7885,0.0095,
7886,0.015,
7887,0.022,
7888,0.017,
7889,0.011,
7890,0.0015,
7891,0.0055,
7892,0.0005,
7893,0.0005,
7894,0.018,
7895,0.023,
7896,0.0015,
7897,0.0145,
7898,0.027,
7899,0.01,
7900,0.004,
7901,0.022,
7902,0.0045,
7903,0.0035,
7904,0.0085,
7905,0.0155,
7906,0.016,
7907,0.008,
7908,0.015,
7909,0.004,
7910,0.0125,
7911,0.0115,
7912,0.003,
7913,0.024,
7914,0.0155,
7915,0.0085,
7916,0.0185,
7917,0.0205,
7918,0.0,
7919,0.006,
7920,0.012,
7921,0.005,
7922,0.0095,
7923,0.0025,
7924,0.0065,
7925,0.0065,
7926,0.007,
7927,0.007,
7928,0.0025,
7929,0.0115,
7930,0.017,
7931,0.025,
7932,0.006,
7933,0.003,
7934,0.0035,
7935,0.0155,
7936,0.003,
7937,0.018,
7938,0.0105,
7939,0.0125,
7940,0.0055,
7941,0.0035,
7942,0.004,
7943,0.016,
7944,0.0075,
7945,0.0035,
7946,0.007,
7947,0.013,
7948,0.01,
7949,0.007,
7950,0.0145,
7951,0.0145,
7952,0.0025,
7953,0.0005,
7954,0.005,
7955,0.009,
7956,0.006,
7957,0.013,
7958,0.0075,
7959,0.0065,
7960,0.007,
7961,0.006,
7962,0.0005,
7963,0.0045,
7964,0.0085,
7965,0.0115,
7966,0.016,
7967,0.004,
7968,0.003,
7969,0.003,
7970,0.0075,
7971,0.0005,
7972,0.0185,
7973,0.0195,
7974,0.014,
7975,0.015,
7976,0.0025,
7977,0.0265,
7978,0.01,
7979,0.001,
7980,0.001,
7981,0.005,
7982,0.0035,
7983,0.0165,
7984,0.0165,
7985,0.0255,
7986,0.014,
7987,0.009,
7988,0.009,
7989,0.021,
7990,0.0055,
7991,0.0045,
7992,0.003,
7993,0.011,
7994,0.0005,
7995,0.0015,
7996,0.0015,
7997,0.0065,
7998,0.004,
7999,0.003,
8000,0.005,
8001,0.017,
8002,0.0025,
8003,0.0065,
8004,0.0015,
8005,0.0035,
8006,0.012,
8007,0.009,
8008,0.0025,
8009,0.0115,
8010,0.006,
8011,0.017,
8012,0.009,
8013,0.001,
8014,0.0065,
8015,0.0165,
8016,0.0045,
8017,0.0045,
8018,0.007,
8019,0.008,
8020,0.018,
8021,0.014,
8022,0.0035,
8023,0.0015,
8024,0.002,
8025,0.008,
8026,0.0125,
8027,0.0165,
8028,0.0035,
8029,0.0075,
8030,0.015,
8031,0.002,
8032,0.018,
8033,0.001,
8034,0.0045,
8035,0.0055,
8036,0.0075,
8037,0.0035,
8038,0.007,
8039,0.007,
8040,0.0165,
8041,0.0045,
8042,0.002,
8043,0.01,
8044,0.009,
8045,0.02,
8046,0.0135,
8047,0.0125,
8048,0.0035,
8049,0.0005,
8050,0.009,
8051,0.021,
8052,0.012,
8053,0.017,
8054,0.0135,
8055,0.0065,
8056,0.001,
8057,0.014,
8058,0.0165,
8059,0.0035,
8060,0.0085,
8061,0.0115,
8062,0.012,
8063,0.01,
8064,0.014,
8065,0.02,
8066,0.0155,
8067,0.0185,
8068,0.0015,
8069,0.0085,
8070,0.0,
8071,0.003,
8072,0.0055,
8073,0.0075,
8074,0.004,
8075,0.013,
8076,0.0,
8077,0.012,
8078,0.0205,
8079,0.0035,
8080,0.0065,
8081,0.0095,
8082,0.007,
8083,0.01,
8084,0.003,
8085,0.011,
8086,0.0025,
8087,0.0095,
8088,0.003,
8089,0.003,
8090,0.0095,
8091,0.0045,
8092,0.0255,
8093,0.0105,
8094,0.001,
8095,0.002,
8096,0.019,
8097,0.008,
8098,0.0055,
8099,0.0075,
8100,0.0205,
8101,0.0045,
8102,0.001,
8103,0.013,
8104,0.0035,
8105,0.0045,
8106,0.0,
8107,0.0,
8108,0.006,
8109,0.017,
8110,0.0185,
8111,0.0235,
8112,0.0145,
8113,0.0105,
8114,0.019,
8115,0.003,
8116,0.017,
8117,0.008,
8118,0.0095,
8119,0.0135,
8120,0.026,
8121,0.001,
8122,0.0015,
8123,0.0145,
8124,0.0305,
8125,0.0025,
8126,0.008,
8127,0.01,
8128,0.001,
8129,0.006,
8130,0.0045,
8131,0.0035,
8132,0.0015,
8133,0.0075,
8134,0.007,
8135,0.007,
8136,0.0085,
8137,0.0115,
8138,0.004,
8139,0.006,
8140,0.016,
8141,0.005,
8142,0.0215,
8143,0.0085,
8144,0.0025,
8145,0.0005,
8146,0.014,
8147,0.008,
8148,0.006,
8149,0.011,
8150,0.0205,
8151,0.0035,
8152,0.005,
8153,0.012,
8154,0.0065,
8155,0.0035,
8156,0.0035,
8157,0.0245,
8158,0.009,
8159,0.013,
8160,0.003,
8161,0.003,
8162,0.0245,
8163,0.0015,
8164,0.0105,
8165,0.0145,
8166,0.003,
8167,0.002,
8168,0.0035,
8169,0.0135,
8170,0.005,
8171,0.02,
8172,0.013,
8173,0.011,
8174,0.0065,
8175,0.0085,
8176,0.0095,
8177,0.0095,
8178,0.003,
8179,0.03,
8180,0.025,
8181,0.001,
8182,0.0245,
8183,0.0155,
8184,0.007,
8185,0.003,
8186,0.0005,
8187,0.0045,
8188,0.0175,
8189,0.0035,
8190,0.027,
8191,0.026,
